title,car_number,price,new_car_price,licensing_time,miles,license_location,battery_volume,battery_power_data,battery_torque_data,endurance_miles,make,type,record_date,RV_ratio,months
江淮iEV6S 2016款 智享版 ,HC-29561288,55800.0,239000.0,2016-05-01,66000.0,芜湖,33.0,85.0,270.0,251.0,江淮汽车,小型SUV,2018-11-28,0.23347280334728032,30
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版    ,HC-59216049,35000.0,129000.0,2018-04-01,2000.0,青岛,19.66,60.0,200.0,156.0,江淮汽车,微型车,2018-11-28,0.2713178294573643,7
江淮iEV6S 2016款 智享版  ,HC-57653835,54000.0,239000.0,2016-05-01,29800.0,合肥,33.0,85.0,270.0,251.0,江淮汽车,小型SUV,2018-11-28,0.22594142259414227,30
众泰E200 2016款 三门两座科技版   ,HC-54842586,43000.0,197000.0,2017-07-01,11800.0,德州,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.2182741116751269,16
北汽新能源 EC系列 2017款 EC180 灵秀版    ,HC-58064091,51300.0,171000.0,2017-12-01,100.0,大同,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.3,11
比亚迪 2017款 秦EV300 旗舰型   ,HC-61744939,130000.0,278000.0,2017-07-01,5100.0,北京,47.5,160.0,310.0,300.0,比亚迪,紧凑型车,2018-11-28,0.4676258992805755,16
江淮iEV 2014款 iEV4 ,HC-61910788,32000.0,184000.0,2016-12-01,38500.0,淮北,19.2,42.0,170.0,152.0,江淮汽车,小型车,2018-11-28,0.17391304347826086,23
江淮iEV 2015款 iEV5 ,HC-57719400,38000.0,195000.0,2016-12-01,48900.0,贵阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.19487179487179487,23
江淮iEV 2015款 iEV5  ,HC-59441254,46500.0,195000.0,2015-12-01,32500.0,太原,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.23846153846153847,35
北汽新能源 EV系列 2016款 E150EV 经典版  ,HC-61481667,40000.0,172000.0,2017-06-01,39400.0,阜阳,25.6,45.0,144.0,150.0,北汽新能源,小型车,2018-11-28,0.23255813953488372,17
江铃集团新能源 江铃E100 2016款 标准型   ,HC-61798825,30000.0,169000.0,2017-12-01,3900.0,荆州,15.0,20.0,110.0,152.0,江铃集团新能源,微型车,2018-11-28,0.17751479289940827,11
众泰E200 2016款 三门两座科技版  ,HC-59498948,45000.0,197000.0,2016-12-01,24800.0,天津,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.22842639593908629,23
江淮iEV6S 2016款 智享版 ,HC-33198190,60000.0,239000.0,2016-04-01,31200.0,合肥,33.0,85.0,270.0,251.0,江淮汽车,小型SUV,2018-11-28,0.2510460251046025,31
奇瑞eQ 2015款 豪华型  ,HC-38839005,32000.0,179000.0,2016-05-01,34500.0,武汉,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.1787709497206704,30
奇瑞eQ 2015款 豪华型   ,HC-56288975,38000.0,179000.0,2016-06-01,23700.0,天津,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.2122905027932961,29
启辰 晨风 2014款 领风版3.6KW   ,HC-57376131,74700.0,264000.0,2016-08-01,51600.0,大连,24.0,80.0,254.0,175.0,东风启辰,紧凑型车,2018-11-28,0.28295454545454546,27
北汽新能源 EV系列 2015款 EV160 轻快版 ,HC-62025069,46000.0,192000.0,2015-12-01,52000.0,天津,25.6,53.0,180.0,160.0,北汽新能源,小型车,2018-11-28,0.23958333333333334,35
众泰E200 2016款 三门两座科技版   ,HC-61991315,50000.0,197000.0,2017-12-01,21200.0,天津,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.25380710659898476,11
启辰 晨风 2014款 领风版6.6KW  ,HC-59872561,55000.0,269000.0,2014-03-01,47100.0,大连,24.0,80.0,254.0,175.0,东风启辰,紧凑型车,2018-11-28,0.20446096654275092,56
特斯拉MODEL S 2014款 MODEL S 85 ,HC-59769792,450000.0,797000.0,2014-09-01,62400.0,南京,85.0,270.0,440.0,502.0,特斯拉,中大型车,2018-11-28,0.5646173149309912,50
比亚迪 2018款 秦EV450 智联尊尚型   ,HC-49468913,170000.0,283000.0,2018-08-01,600.0,北京,60.48,160.0,310.0,400.0,比亚迪,紧凑型车,2018-11-28,0.6007067137809188,3
国金汽车 国金GM3 2018款 进越型    ,HC-58394292,102000.0,273000.0,2018-10-01,400.0,天津,55.0,120.0,250.0,350.0,陕西通家,MPV,2018-11-28,0.37362637362637363,1
特斯拉MODEL S 2016款 MODEL S 60   ,HC-57370464,575000.0,769000.0,2017-08-01,21300.0,北京,60.0,284.8,440.0,400.0,特斯拉,中大型车,2018-11-28,0.7477243172951885,15
北汽新能源 EC系列 2017款 EC180 灵动版  ,HC-49293201,43500.0,165000.0,2017-12-01,8600.0,济宁,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.2636363636363636,11
长安 逸动 2016款 纯电动尊享型 ,HC-58086175,60000.0,264000.0,2016-12-01,28000.0,合肥,30.0,90.0,280.0,200.0,长安汽车,紧凑型车,2018-11-28,0.22727272727272727,23
比亚迪 2016款 秦EV300 旗舰型  ,HC-58905099,95000.0,336000.0,2017-03-01,39100.0,北京,47.5,160.0,310.0,300.0,比亚迪,紧凑型车,2018-11-28,0.28273809523809523,20
比亚迪 2017款 秦EV300 尊享型   ,HC-39230154,126900.0,267000.0,2017-12-01,1400.0000000000002,东营,47.5,160.0,310.0,300.0,比亚迪,紧凑型车,2018-11-28,0.4752808988764045,11
江铃集团新能源 江淮iEV6E 2017款 iEV6E ,HC-58480753,41000.0,139000.0,2017-05-01,35100.0,太原,22.0,45.0,175.0,170.0,江淮汽车,微型车,2018-11-28,0.2949640287769784,18
知豆D1 2016款 标准型  ,HC-58794595,27000.0,172000.0,2016-12-01,30299.999999999996,潍坊,18.0,15.0,95.0,180.0,知豆电动车,微型车,2018-11-28,0.1569767441860465,23
众泰E200 2016款 三门两座科技版  ,HC-57572110,48000.0,197000.0,2017-11-01,7800.0,天津,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.2436548223350254,12
御捷E行 2018款 标准型 ,HC-60310972,31000.0,148000.0,2017-12-01,39100.0,阜阳,22.0,36.0,230.0,153.0,御捷新能源,微型车,2018-11-28,0.20945945945945946,11
腾势 2014款 时尚版  ,HC-58692167,150000.0,401000.0,2015-12-01,58500.0,广州,47.5,86.0,290.0,253.0,腾势汽车,中型车,2018-11-28,0.3740648379052369,35
吉利 帝豪EV 2017款 三厢 EV300 精英型   ,HC-57738792,93000.0,223000.0,2017-11-01,20700.0,郑州,41.0,95.0,240.0,300.0,吉利汽车,紧凑型车,2018-11-28,0.4170403587443946,12
江铃集团新能源 江淮iEV6E 2017款 iEV6E  ,HC-53755892,45000.0,139000.0,2017-09-01,6600.0,太原,22.0,45.0,175.0,170.0,江淮汽车,微型车,2018-11-28,0.3237410071942446,14
知豆D2 2016款 D2  ,HC-57974081,30000.0,172000.0,2016-08-01,3500.0,天津,18.0,15.0,95.0,155.0,知豆电动车,微型车,2018-11-28,0.1744186046511628,27
北汽新能源 EC系列 2017款 EC180 灵动版  ,HC-60106613,48000.0,165000.0,2017-12-01,800.0,邢台,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.2909090909090909,11
长安 奔奔 2017款 纯电动 180公里时尚型   ,HC-57217775,56500.0,175000.0,2017-12-01,100.0,淮北,23.2,55.0,170.0,180.0,长安汽车,微型车,2018-11-28,0.32285714285714284,11
众泰E200 2016款 三门两座科技版   ,HC-59519521,42699.99999999999,197000.0,2016-12-01,12900.0,太原,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.21675126903553296,23
江淮iEV 2015款 iEV5 ,HC-57720314,38000.0,195000.0,2016-06-01,59900.0,贵阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.19487179487179487,29
江淮iEV 2015款 iEV5   ,HC-52073493,41000.0,195000.0,2016-06-01,82000.0,益阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.21025641025641026,29
北汽新能源 EV系列 2015款 EV200 轻快版  ,HC-47254520,55000.0,227000.0,2016-08-01,13200.0,天津,30.4,53.0,180.0,200.0,北汽新能源,小型车,2018-11-28,0.2422907488986784,27
比亚迪 2016款 秦EV300 尊贵型  ,HC-61315531,120000.0,293000.0,2016-12-01,41000.0,北京,47.5,160.0,310.0,300.0,比亚迪,紧凑型车,2018-11-28,0.40955631399317405,23
江铃集团新能源 江淮iEV6E 2017款 iEV6E 时光版  ,HC-61737607,40000.0,129000.0,2017-11-01,7300.0,马鞍山,19.66,60.0,200.0,156.0,江淮汽车,微型车,2018-11-28,0.31007751937984496,12
众泰 2016款 云100S 豪华型   ,HC-58175939,31300.0,184000.0,2016-12-01,47600.0,肇庆,22.0,27.0,140.0,155.0,众泰汽车,微型车,2018-11-28,0.1701086956521739,23
长城C30新能源 2017款 EV 悦享型   ,HC-39552685,52000.0,163000.0,2017-11-01,14200.0,保定,26.57,90.0,240.0,200.0,长城汽车,紧凑型车,2018-11-28,0.31901840490797545,12
江淮iEV 2017款 iEV7   ,HC-57731249,56000.0,172000.0,2016-12-01,30200.0,枣庄,24.0,50.0,215.0,180.0,江淮汽车,小型车,2018-11-28,0.32558139534883723,23
江淮iEV6S 2016款 智享版  ,HC-37362716,72000.0,239000.0,2016-05-01,5200.0,南宁,33.0,85.0,270.0,251.0,江淮汽车,小型SUV,2018-11-28,0.301255230125523,30
北汽新能源 EV系列 2014款 E150EV 科技版  ,HC-55096853,32400.000000000004,251000.0,2014-12-01,50500.0,天津,25.6,45.0,144.0,150.0,北汽新能源,小型车,2018-11-28,0.12908366533864543,47
知豆D2 2017款 D2S    ,HC-56277297,31500.0,205000.0,2017-10-01,6500.0,深圳,18.0,15.0,90.0,155.0,知豆电动车,微型车,2018-11-28,0.15365853658536585,13
江铃集团新能源 江铃E200 2016款 舒适型   ,HC-60546725,31800.0,198000.0,2017-08-01,3800.0,枣庄,17.3,30.0,130.0,152.0,江铃集团新能源,微型车,2018-11-28,0.1606060606060606,15
奇瑞eQ 2015款 舒适型   ,HC-57995152,31500.0,174000.0,2016-09-01,20600.0,荆州,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.1810344827586207,26
江铃集团新能源 江铃E200 2016款 舒适型  ,HC-61737269,38000.0,198000.0,2017-12-01,7400.0,聊城,17.3,30.0,130.0,152.0,江铃集团新能源,微型车,2018-11-28,0.1919191919191919,11
荣威eRX5 2017款 ERX5 EV400 电动互联网至尊版   ,HC-46034135,160000.0,322000.0,2017-12-01,15400.0,上海,48.3,85.0,255.0,320.0,上汽集团,紧凑型SUV,2018-11-28,0.4968944099378882,11
宝马i3 2015款 时尚型(进口)  ,HC-58160370,170000.0,452000.0,2016-09-01,48900.0,北京,19.0,125.0,250.0,185.0,宝马(进口),小型车,2018-11-28,0.37610619469026546,26
特斯拉MODEL S 2014款 MODEL S P85 ,HC-45903395,455000.0,925000.0,2014-09-01,77000.0,昆明,85.0,310.0,600.0,502.0,特斯拉,中大型车,2018-11-28,0.4918918918918919,50
众泰E200 2017款 豪华型   ,HC-58264077,39000.0,195000.0,2017-12-01,8500.0,深圳,24.52,60.0,180.0,160.0,众泰汽车,微型车,2018-11-28,0.2,11
特斯拉MODEL S 2016款 MODEL S 75    ,HC-59448446,598000.0,838000.0,2017-04-01,21500.0,杭州,75.0,284.8,440.0,480.0,特斯拉,中大型车,2018-11-28,0.7136038186157518,19
北汽新能源ES210 2015款 畅睿版 ,HC-41264581,70900.0,377000.0,2015-08-01,38100.0,东莞,38.0,80.0,255.0,175.0,北汽新能源,中型车,2018-11-28,0.18806366047745357,39
启辰 晨风 2014款 领航版6.6KW  ,HC-58052407,50000.0,279000.0,2014-10-01,26900.0,北京,24.0,80.0,254.0,175.0,东风启辰,紧凑型车,2018-11-28,0.17921146953405018,49
传祺GE3 2017款 310 尊享版   ,HC-59583817,120000.0,267000.0,2018-09-01,1600.0,广州,47.0,132.0,290.0,310.0,广汽新能源,小型SUV,2018-11-28,0.449438202247191,2
长安 逸动 2016款 纯电动尊享型   ,HC-59137836,66800.0,264000.0,2017-12-01,15300.0,重庆,30.0,90.0,280.0,200.0,长安汽车,紧凑型车,2018-11-28,0.25303030303030305,11
江淮iEV 2015款 iEV4 豪华智能型  ,HC-58054030,35000.0,168000.0,2016-11-01,35600.0,天津,19.2,42.0,170.0,152.0,江淮汽车,小型车,2018-11-28,0.20833333333333334,24
比亚迪e5 2016款 300 舒适型 ,HC-52844133,73000.0,249000.0,2016-12-01,24700.000000000004,重庆,43.0,160.0,310.0,305.0,比亚迪,紧凑型车,2018-11-28,0.2931726907630522,23
江淮iEV 2015款 iEV5 ,HC-57717543,38000.0,195000.0,2016-11-01,36000.0,贵阳,23.0,50.0,215.0,170.0,江淮汽车,小型车,2018-11-28,0.19487179487179487,24
北汽新能源 EC系列 2017款 EC180 灵动版   ,HC-44814584,41000.0,165000.0,2017-08-01,6899.999999999999,阜阳,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.24848484848484848,15
众泰E200 2016款 三门两座科技版   ,HC-61338425,45000.0,197000.0,2017-06-01,6100.0,石家庄,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.22842639593908629,17
江淮iEV 2017款 iEV4 时光版   ,HC-58599298,58000.0,139000.0,2017-12-01,100.0,邯郸,22.0,60.0,200.0,166.0,江淮汽车,小型车,2018-11-28,0.4172661870503597,11
众泰 2014款 云100 舒适型  ,HC-58541818,25000.0,172000.0,2015-04-01,21900.0,盐城,18.0,18.0,120.0,155.0,众泰汽车,微型车,2018-11-28,0.14534883720930233,43
知豆D2 2017款 D2S   ,HC-58982680,36000.0,205000.0,2017-03-01,8100.000000000001,牡丹江,18.0,15.0,90.0,155.0,知豆电动车,微型车,2018-11-28,0.17560975609756097,20
众泰E200 2016款 三门两座科技版  ,HC-58036664,38000.0,197000.0,2016-12-01,15400.0,中山,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.19289340101522842,23
知豆D2 2017款 D2S  ,HC-59157211,38800.0,205000.0,2017-11-01,6500.0,长沙,18.0,15.0,90.0,155.0,知豆电动车,微型车,2018-11-28,0.18926829268292683,12
北汽新能源 EU系列 2016款 EU260 乐享版  ,HC-61743237,72000.0,279000.0,2016-09-01,37800.0,天津,41.4,100.0,260.0,260.0,北汽新能源,紧凑型车,2018-11-28,0.25806451612903225,26
知豆D1 2016款 标准型 ,HC-61651135,25000.0,172000.0,2016-06-01,23200.0,襄阳,18.0,15.0,95.0,180.0,知豆电动车,微型车,2018-11-28,0.14534883720930233,29
众泰E200 2018款 飞鱼座  ,HC-44849452,51500.0,197000.0,2017-12-01,9100.0,太原,24.5,60.0,160.0,165.0,众泰汽车,微型车,2018-11-28,0.2614213197969543,11
知豆D2 2017款 D2 乐享版   ,HC-60708705,46000.0,165000.0,2018-06-01,5400.0,郑州,18.0,15.0,90.0,155.0,知豆电动车,微型车,2018-11-28,0.2787878787878788,5
众泰E200 2016款 三门两座科技版    ,HC-56668167,44000.0,197000.0,2017-08-01,13300.0,台州,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.2233502538071066,15
北汽新能源 EV系列 2016款 EV160 轻快版   ,HC-45628661,79800.0,193000.0,2017-09-01,6899.999999999999,青岛,25.6,45.0,144.0,150.0,北汽新能源,小型车,2018-11-28,0.41347150259067356,14
奇瑞eQ1 2017款 智炫版 2座  ,HC-58709139,49000.0,180000.0,2017-12-01,12100.0,潍坊,18.2,30.0,120.0,151.0,奇瑞新能源,微型车,2018-11-28,0.2722222222222222,11
江铃集团新能源 江淮iEV6E 2017款 iEV6E  ,HC-58182350,50000.0,139000.0,2017-10-01,100.0,深圳,22.0,45.0,175.0,170.0,江淮汽车,微型车,2018-11-28,0.3597122302158273,13
江铃集团新能源 江铃E160 2017款 标准型   ,HC-57629177,43700.0,101000.0,2017-12-01,9400.0,菏泽,20.0,35.0,165.0,152.0,江铃集团新能源,小型车,2018-11-28,0.43267326732673267,11
众泰 2014款 云100 舒适型  ,HC-45988552,24500.0,172000.0,2015-06-01,36300.0,宁波,18.0,18.0,120.0,155.0,众泰汽车,微型车,2018-11-28,0.14244186046511628,41
众泰E200 2016款 三门两座科技版  ,HC-59835136,47699.99999999999,197000.0,2012-01-01,2000.0,天津,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.24213197969543143,82
众泰E200 2016款 三门两座科技版  ,HC-59619520,39000.0,197000.0,2016-10-01,13000.0,武汉,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.19796954314720813,25
众泰 2016款 云100S 豪华型  ,HC-58103029,33000.0,184000.0,2016-12-01,25000.0,天津,22.0,27.0,140.0,155.0,众泰汽车,微型车,2018-11-28,0.1793478260869565,23
长安 奔奔 2017款 纯电动 180公里标准型   ,HC-57623825,46000.0,168000.0,2017-05-01,11900.0,北京,23.2,55.0,170.0,180.0,长安汽车,微型车,2018-11-28,0.27380952380952384,18
比亚迪 元 2018款 EV360 智联炫酷型   ,HC-60925141,82800.0,102000.0,2018-09-01,3600.0,重庆,42.0,70.0,180.0,305.0,比亚迪,小型SUV,2018-11-28,0.8117647058823529,2
特斯拉MODEL S 2014款 MODEL S P85  ,HC-56114164,545000.0,925000.0,2014-09-01,80100.0,汕头,85.0,310.0,600.0,502.0,特斯拉,中大型车,2018-11-28,0.5891891891891892,50
特斯拉MODEL S 2016款 MODEL S 75D   ,HC-37965312,560000.0,891000.0,2017-06-01,29900.000000000004,武汉,75.0,386.0,525.0,490.0,特斯拉,中大型车,2018-11-28,0.6285072951739619,17
众泰 芝麻 2017款 标准型   ,HC-58674980,33900.0,130000.0,2017-12-01,7100.0,扬州,16.0,30.0,150.0,150.0,众泰汽车,微型车,2018-11-28,0.26076923076923075,11
电咖汽车 电咖·EV10 2018款 精英版  ,HC-45564268,56800.0,147000.0,2018-06-01,100.0,安阳,21.0,42.0,150.0,155.0,电咖汽车,微型车,2018-11-28,0.38639455782312926,5
众泰E200 2016款 三门两座科技版   ,HC-58367994,36000.0,197000.0,2016-11-01,2900.0,青岛,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.18274111675126903,24
吉利 帝豪EV 2016款 三厢 EV 进取型 ,HC-59216241,76000.0,248000.0,2016-12-01,18900.0,北京,45.3,95.0,240.0,253.0,吉利汽车,紧凑型车,2018-11-28,0.3064516129032258,23
北汽新能源 EV系列 2016款 EV160 轻快版 ,HC-57393174,33000.0,193000.0,2016-01-01,53300.0,武汉,25.6,45.0,144.0,150.0,北汽新能源,小型车,2018-11-28,0.17098445595854922,34
宝马i3 2016款 升级款时尚型(进口)  ,HC-62406657,193000.0,459000.0,2017-05-01,8200.0,北京,33.0,125.0,250.0,271.0,宝马(进口),小型车,2018-11-28,0.420479302832244,18
众泰E200 2016款 三门两座科技版  ,HC-47738152,39000.0,197000.0,2016-12-01,9000.0,襄阳,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.19796954314720813,23
北汽新能源 EC系列 2017款 EC180 灵动版  ,HC-58182021,45000.0,165000.0,2017-11-01,6700.0,淮安,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.2727272727272727,12
吉利帝豪EV 2017款 三厢 EV300 精英型  ,HC-34027680,86000.0,223000.0,2016-12-01,38000.0,天津,41.0,95.0,240.0,300.0,吉利汽车,紧凑型车,2018-11-28,0.38565022421524664,23
特斯拉MODEL S 2014款 MODEL S 85 ,HC-58284038,500000.0,797000.0,2015-01-01,55800.0,宁波,85.0,270.0,440.0,502.0,特斯拉,中大型车,2018-11-28,0.6273525721455459,46
众泰 2017款 云100plus 豪华型    ,HC-58164030,39900.0,118000.0,2017-12-01,10300.0,金华,20.0,27.0,140.0,155.0,众泰汽车,微型车,2018-11-28,0.338135593220339,11
奇瑞eQ1 2017款 智享版  ,HC-35053871,53800.0,176000.0,2017-12-01,100.0,济宁,18.2,30.0,120.0,151.0,奇瑞新能源,微型车,2018-11-28,0.30568181818181817,11
比亚迪e6 2016款 400 精英版  ,HC-59377210,103000.0,358000.0,2016-01-01,105100.0,宿迁,82.0,90.0,450.0,400.0,比亚迪,MPV,2018-11-28,0.2877094972067039,34
特斯拉MODEL S 2016款 MODEL S 60  ,HC-62195088,560000.0,769000.0,2016-12-01,3700.0,北京,60.0,284.8,440.0,400.0,特斯拉,中大型车,2018-11-28,0.7282184655396619,23
川汽野马 野马U能E350 2017款 乐享版   ,HC-59882320,135000.0,271000.0,2018-03-01,10500.0,兰州,42.21,95.0,300.0,250.0,野马汽车,紧凑型SUV,2018-11-28,0.4981549815498155,8
奇瑞eQ 2017款 分享型  ,HC-42323681,47000.0,184000.0,2017-12-01,8000.0,武汉,23.6,41.8,150.0,200.0,奇瑞新能源,微型车,2018-11-28,0.2554347826086957,11
江淮iEV 2017款 iEV7  ,HC-32673139,51800.0,172000.0,2016-12-01,16500.0,焦作,24.0,50.0,215.0,180.0,江淮汽车,小型车,2018-11-28,0.30116279069767443,23
奇瑞eQ1 2017款 智享版 2座    ,HC-59249270,42699.99999999999,176000.0,2017-11-01,12400.0,济宁,18.2,30.0,120.0,151.0,奇瑞新能源,微型车,2018-11-28,0.2426136363636363,12
江淮iEV 2014款 iEV4  ,HC-53837215,49000.0,184000.0,2016-11-01,9800.0,菏泽,19.2,42.0,170.0,152.0,江淮汽车,小型车,2018-11-28,0.266304347826087,24
御捷E行 2018款 标准型  ,HC-61904003,45000.0,148000.0,2017-12-01,6800.000000000001,滨州,22.0,36.0,230.0,153.0,御捷新能源,微型车,2018-11-28,0.30405405405405406,11
奇瑞eQ 2015款 豪华型  ,HC-48106991,34800.0,179000.0,2016-04-01,22599.999999999996,武汉,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.19441340782122904,31
知豆D2 2017款 D2 智享版    ,HC-53871940,49500.0,172000.0,2017-06-01,3400.0000000000005,宁波,18.0,15.0,90.0,155.0,知豆电动车,微型车,2018-11-28,0.2877906976744186,17
奇瑞eQ 2015款 舒适型   ,HC-58508087,25900.0,174000.0,2015-05-01,38500.0,株洲,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.14885057471264368,42
知豆D2 2016款 D2S    ,HC-59067562,38000.0,205000.0,2017-12-01,7500.0,南京,18.0,15.0,95.0,155.0,知豆电动车,微型车,2018-11-28,0.18536585365853658,11
众泰E200 2018款 飞鱼座    ,HC-58281433,53700.0,197000.0,2018-05-01,13100.0,成都,24.5,60.0,160.0,165.0,众泰汽车,微型车,2018-11-28,0.27258883248730964,6
众泰E200 2016款 三门两座科技版   ,HC-57526087,40800.0,197000.0,2017-09-01,9900.0,杭州,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.20710659898477157,14
江铃集团新能源 江淮iEV6E 2017款 iEV6E   ,HC-52331911,36000.0,139000.0,2017-08-01,26400.0,湖州,22.0,45.0,175.0,170.0,江淮汽车,微型车,2018-11-28,0.2589928057553957,15
北汽新能源 EV系列 2015款 EV160 轻快版  ,HC-59270723,40000.0,192000.0,2015-06-01,67300.0,上海,25.6,53.0,180.0,160.0,北汽新能源,小型车,2018-11-28,0.20833333333333334,41
江淮iEV 2014款 iEV4 ,HC-61441983,48000.0,184000.0,2016-12-01,19300.0,池州,19.2,42.0,170.0,152.0,江淮汽车,小型车,2018-11-28,0.2608695652173913,23
吉利 帝豪EV 2016款 三厢 EV 尊贵型  ,HC-58897893,95000.0,271000.0,2016-12-01,12500.0,北京,45.3,95.0,240.0,253.0,吉利汽车,紧凑型车,2018-11-28,0.3505535055350554,23
众泰E200 2016款 三门两座科技版   ,HC-61228805,52000.0,197000.0,2017-12-01,20800.0,天津,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.2639593908629442,11
奇瑞eQ 2015款 舒适型  ,HC-55761631,36000.0,174000.0,2016-12-01,17900.0,淮安,22.3,41.8,150.0,151.0,奇瑞新能源,微型车,2018-11-28,0.20689655172413793,23
北汽新能源 EV系列 2015款 EV200 轻快版  ,HC-58172535,55000.0,227000.0,2015-12-01,23100.0,北京,30.4,53.0,180.0,200.0,北汽新能源,小型车,2018-11-28,0.2422907488986784,35
特斯拉MODEL S 2016款 MODEL S 75    ,HC-59011691,660000.0,838000.0,2018-03-01,10900.0,青岛,75.0,284.8,440.0,480.0,特斯拉,中大型车,2018-11-28,0.7875894988066826,8
特斯拉MODEL S 2016款 MODEL S 60D  ,HC-60550802,500000.0,822000.0,2016-12-01,35400.0,呼和浩特,60.0,386.0,525.0,408.0,特斯拉,中大型车,2018-11-28,0.6082725060827251,23
特斯拉MODEL S 2014款 MODEL S P85  ,HC-37232258,539900.0,925000.0,2015-06-01,35600.0,东莞,85.0,310.0,600.0,502.0,特斯拉,中大型车,2018-11-28,0.5836756756756757,41
比亚迪 2018款 秦EV450 智联时尚型   ,HC-60465233,151800.0,261000.0,2018-10-01,400.0,宜宾,60.48,160.0,310.0,400.0,比亚迪,紧凑型车,2018-11-28,0.5816091954022988,1
吉利 帝豪EV 2016款 三厢 EV 尊贵型   ,HC-41768991,80000.0,271000.0,2016-09-01,29100.0,杭州,45.3,95.0,240.0,253.0,吉利汽车,紧凑型车,2018-11-28,0.2952029520295203,26
北汽新能源 EC系列 2017款 EC180 灵动版    ,HC-54945894,48000.0,165000.0,2017-12-01,100.0,大同,20.3,30.0,140.0,156.0,北汽新能源,微型车,2018-11-28,0.2909090909090909,11
众泰E200 2016款 三门两座科技版  ,HC-52504708,49000.0,197000.0,2016-12-01,100.0,襄阳,24.5,60.0,165.0,155.0,众泰汽车,微型车,2018-11-28,0.24873096446700507,23
吉利 帝豪EV 2017款 三厢 EV300 精英型   ,HC-59460571,90000.0,223000.0,2017-07-01,25400.0,贵阳,41.0,95.0,240.0,300.0,吉利汽车,紧凑型车,2018-11-28,0.40358744394618834,16
康迪 2016款 K17A 时尚型   ,HC-58180769,57000.0,179000.0,2018-05-01,100.0,潍坊,20.0,35.0,165.0,151.0,康迪电动汽车集团,小型车,2018-11-28,0.31843575418994413,6
北汽新能源 EV系列 2014款 E150EV 科技版  ,HC-53757006,31000.0,251000.0,2013-12-01,51400.0,临汾,25.6,45.0,144.0,150.0,北汽新能源,小型车,2018-11-28,0.12350597609561753,59
北汽新能源 EU系列 2016款 EU260 乐途plus版  ,HC-54336063,62699.99999999999,260000.0,2016-12-01,63800.0,连云港,41.4,100.0,260.0,260.0,北汽新能源,紧凑型车,2018-11-28,0.24115384615384614,23
东风小康EC36 2017款 基本型  ,HC-59068226,50000.0,138000.0,2017-12-01,21600.0,郑州,38.2,60.0,191.0,200.0,东风小康,微面,2018-11-28,0.36231884057971014,11
长城C30新能源 2017款 EV 悦享型   ,HC-49761767,59000.0,163000.0,2017-12-01,7700.0,天津,26.57,90.0,240.0,200.0,长城汽车,紧凑型车,2018-11-28,0.3619631901840491,11
比亚迪 宋新能源 2018款 宋EV400 智联进享型   ,HC-57969367,180000.0,298000.0,2018-09-01,2400.0,广州,61.9,160.0,310.0,350.0,比亚迪,紧凑型SUV,2018-11-28,0.6040268456375839,2
奇瑞eQ1 2017款 智炫版 2座  ,HC-37934477,43000.0,180000.0,2017-09-01,5800.0,淮北,18.2,30.0,120.0,151.0,奇瑞新能源,微型车,2018-11-28,0.2388888888888889,14
吉利 帝豪EV 2016款 三厢 EV 尊贵型   ,HC-53176398,81000.0,271000.0,2016-12-01,25600.0,北京,45.3,95.0,240.0,253.0,吉利汽车,紧凑型车,2018-11-28,0.2988929889298893,23
